"","1","0.1858500084076","0.18538421883055","0.180728176634011","0.177561784593816","0.172845040118338","0.163790516206483","0.151744631901841","0.146789161964277","0.14397789510041","0.140185676392573","0.122829162736503","0.115277849618097","0.111680641836365","0.105824050521884","0.0989896350492117","0.0912930182406326","0.0901850322956632","0.0864398574006426","0.0817662860980524","0.0807741024522934","0.0739064379312528","0.0718938183605752","0.070832328106152","0.0692662353908288","0.0673697200875077","0.0651259325741852","0.0649313226395159","0.0618831425187525","0.059264","0.0579309113630278","0.057373491884385","0.0571960297766749","0.054072683193497","0.0536463447290904","0.0530857454942654","0.0497488290824374","0.0494428077366466","0.0480622455902307","0.0423038639037191","0.0412928597763303","0.0398128531073446","0.0385346894897875","0.037843502561714","0.036995750017418","0.0322768246583309","0.0296043667473183","0.0291150187373883","0.0280944451560565","0.0271551172025106","0.0238840468050272","0.0234034766697164","0.021669783302167","0.0207666688434663","0.0204138507629067","0.0195854055719379","0.018495760108148","0.0171363290175171","0.0163312146892655","0.0156810960260801","0.0151033714356456","0.0143304857706111","0.0138745260255084","0.0137407514173153","0.0128306356099487","0.0109725151006112","0.00947948983109273","0.00889105642256903","0.00642594335586549","0.00533090000960522","0.00468033775633293","0.00353326439158911","0.00318855567045846","0.00303992363877822","0.00262491699867198","0.0025966462008882","0.00167486431478969","0.00162145974159322","0.001088","0.000962608026011808","0.000925602720330707","0.000875331345945812","0.00075727828574634","0.000545164314093086","0.000536458548260636","0.000284864214724315","0.000280473439165311","0.000233208955223881","0.000218409493532652","0.000156881817005205","0.00014311735623211","0.000141182510481732","0.000136904252588346","0.000122895416000983"
"22001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,66,65,64,63,62,61,60,59,58,57,56,55,55,54,53,52,51,50,49,48,47,46,45,44,43,42,41,40,39,39,38,37,36,35,41,40,39,38,37,36,35,34,33,34,33,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"28001",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,13,12,12,12,12,12,11,11,11,11,10,10,10,10,10,10,9,8,7,7,6,6,6,6,6,6,6,6,6,6,29,29,28,28,27,27,26,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"22003",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,42,41,40,40,39,38,37,36,35,34,33,32,31,31,30,34,33,34,33,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"22005",4,4,4,4,4,4,4,4,82,81,80,79,78,77,76,75,74,73,72,71,70,69,68,67,66,65,64,63,62,63,62,61,60,59,58,57,56,55,54,53,52,51,50,49,48,47,46,45,44,43,42,41,40,39,38,37,36,35,34,33,34,33,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"05003",5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"22007",6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,41,41,40,39,38,37,36,35,34,34,33,44,43,42,41,40,39,38,37,36,35,34,33,34,33,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"22009",7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,37,37,36,35,34,34,34,33,32,31,30,29,28,28,27,27,27,26,26,26,25,25,25,25,24,24,24,24,33,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"22011",8,8,8,8,8,8,8,8,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,28,58,57,56,56,55,54,53,52,51,50,49,48,47,46,45,44,43,42,41,40,40,39,38,37,36,35,34,33,32,31,31,30,34,33,34,33,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"22013",9,9,9,9,9,9,9,9,8,8,8,8,8,8,8,8,8,7,7,7,7,7,7,7,7,6,6,5,5,5,5,5,5,4,4,4,4,3,3,3,3,3,3,2,46,45,44,43,42,41,40,39,38,37,36,35,38,37,36,35,34,33,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
