"","1","0.20847719592382","0.194697166623343","0.189113646091148","0.187929068551611","0.156136152967298","0.153978920116397","0.150653354066072","0.143647427623087","0.134679222274914","0.131847369394604","0.121199598559537","0.104711241949055","0.0933674912136596","0.0812819068728085","0.0785274870713953","0.0774394191424049","0.0766549570114408","0.0717384318766067","0.0700076541732406","0.0697312322354121","0.0691546365756793","0.0613991194755732","0.058993737282985","0.0576086956521739","0.0570522297324924","0.0512263272275691","0.0496498279223123","0.0443517114447441","0.0430871744864919","0.0428410372040586","0.0416019127316198","0.040815671162492","0.0384417086372027","0.0367534909893234","0.0365333467155116","0.0358290598290598","0.0356255821173549","0.0354682973929836","0.0344599397073601","0.0341914994256369","0.033720819250167","0.0324074074074074","0.0290921250626985","0.029012032984828","0.0287166900420757","0.0275973973501585","0.026285559835124","0.026131604612472","0.025843269421394","0.0248103921252219","0.0242414582548468","0.02288352486576","0.0227906337121354","0.021729311988759","0.0208070390537665","0.0202032277346085","0.0199540112416965","0.019294297411538","0.0167458287662891","0.015976597659766","0.0138679663269827","0.0132439458202216","0.0123670559596604","0.0122606469294292","0.0121202663337495","0.0113915792643147","0.0110402970843579","0.0110383969847767","0.00923425266661211","0.00917828383409819","0.00496944079511053","0.00278255176364678","0.00267792042846727","0.00227095180131897","0.00217392034782726","0.00160668380462725","0.00148742158701416","0.0014193047221829","0.000791117658291731","0.000402042375266353","0.000368144445942609","0.000245519273262951","0.000219126809276763","0.000205226433164592","0.00020271639975674","0.000191520030643205","0.000181676144105517","0.000171762281003092","0.000125518589963798","0.000116136310847131","0.000116136310847131","0.000111091660719335","0.000105292341535026"
"12001",1,1,1,1,1,1,1,1,1,1,1,26,26,26,26,44,44,44,43,42,41,40,40,40,39,39,38,37,36,35,34,34,34,34,53,52,51,50,52,51,50,49,48,47,46,46,45,44,43,42,41,40,40,39,38,37,37,36,35,34,33,32,31,30,29,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"12003",2,2,2,2,2,2,2,2,74,73,72,71,70,69,68,67,66,65,64,63,62,61,60,59,58,57,56,55,54,53,52,51,50,50,49,48,47,46,46,45,44,43,42,48,47,46,45,44,43,42,41,40,40,39,38,37,37,36,35,34,33,32,31,30,29,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"01003",3,3,3,3,3,3,3,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"12005",4,4,4,4,4,4,4,4,3,3,3,2,2,2,2,2,2,2,76,75,74,73,72,71,70,69,68,67,66,65,64,63,62,61,60,59,58,57,56,55,54,53,52,51,50,49,48,47,46,45,44,43,42,41,40,39,38,37,36,35,34,33,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"12007",5,5,5,5,5,5,5,5,4,4,4,3,3,3,3,3,3,3,2,2,2,2,2,2,39,39,38,37,36,35,34,34,34,34,53,52,51,50,52,51,50,49,48,47,46,46,45,44,43,42,41,40,40,39,38,37,37,36,35,34,33,32,31,30,29,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"12009",6,6,6,6,6,6,6,6,5,5,5,4,4,4,4,4,4,4,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,26,25,25,24,23,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"12011",7,7,7,7,7,7,7,7,6,6,6,5,5,5,5,5,5,5,4,47,46,45,45,45,44,44,43,42,41,40,39,38,38,38,37,36,35,34,34,33,32,44,43,42,41,41,40,39,38,37,36,35,35,34,33,32,32,31,30,29,28,28,27,26,25,25,24,23,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"12013",8,8,8,8,8,8,8,8,7,7,7,6,6,6,6,6,6,6,5,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,28,27,27,27,26,26,26,26,26,26,25,25,24,23,23,22,22,22,40,39,38,37,36,35,34,33,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"13039",9,9,9,9,9,9,9,9,8,8,8,7,7,7,7,7,7,7,6,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
