"height","cumul","Region"
"1",0.360393671896589,169,"Region14"
"2",0.32260599170658,169,"Region14"
"3",0.301302340056152,168,"Region14"
"4",0.299749615257308,167,"Region14"
"5",0.29319345051331,167,"Region14"
"6",0.290655604122569,167,"Region14"
"7",0.288282634841541,166,"Region14"
"8",0.284341384386732,166,"Region14"
"9",0.265786364191447,165,"Region14"
"10",0.261143711961088,164,"Region14"
"11",0.255674898710832,164,"Region14"
"12",0.253372777181862,164,"Region14"
"13",0.251583358589584,163,"Region14"
"14",0.242484643158785,163,"Region14"
"15",0.225581803410616,162,"Region14"
"16",0.223441900369409,162,"Region14"
"17",0.220088246245855,161,"Region14"
"18",0.21424166693025,161,"Region14"
"19",0.212975268353411,160,"Region14"
"20",0.212022423511682,160,"Region14"
"21",0.207320501531392,160,"Region14"
"22",0.206400534717759,160,"Region14"
"23",0.206299159625145,159,"Region14"
"24",0.198356466674998,159,"Region14"
"25",0.190577509132153,159,"Region14"
"26",0.19053970649129,159,"Region14"
"27",0.189796136903877,159,"Region14"
"28",0.185921222025317,159,"Region14"
"29",0.184728760799787,158,"Region14"
"30",0.184286598574902,158,"Region14"
"31",0.184244995861281,157,"Region14"
"32",0.18195238275535,157,"Region14"
"33",0.180225364944869,157,"Region14"
"34",0.179449861265702,157,"Region14"
"35",0.17836217411376,156,"Region14"
"36",0.177930489488381,155,"Region14"
"37",0.17783342595224,155,"Region14"
"38",0.17673980354002,154,"Region14"
"39",0.176582257087755,154,"Region14"
"40",0.175298606883193,153,"Region14"
"41",0.175161227875021,152,"Region14"
"42",0.174864748378462,151,"Region14"
"43",0.172704323505494,152,"Region14"
"44",0.171026095796064,152,"Region14"
"45",0.163427292631273,152,"Region14"
"46",0.163362255471294,152,"Region14"
"47",0.159380056579794,152,"Region14"
"48",0.1550725198614,152,"Region14"
"49",0.154069730582788,152,"Region14"
"50",0.152611917053627,152,"Region14"
"51",0.150509139910042,152,"Region14"
"52",0.149534999525695,152,"Region14"
"53",0.148444615770564,151,"Region14"
"54",0.14718316420862,151,"Region14"
"55",0.146902118382005,150,"Region14"
"56",0.146164700437725,150,"Region14"
"57",0.146107225196505,150,"Region14"
"58",0.144010217502003,149,"Region14"
"59",0.14350813123585,150,"Region14"
"60",0.142126628567599,150,"Region14"
"61",0.141017062102171,150,"Region14"
"62",0.138423168702869,151,"Region14"
"63",0.138170053354556,150,"Region14"
"64",0.137601628960543,150,"Region14"
"65",0.134618551804705,150,"Region14"
"66",0.134019239751208,150,"Region14"
"67",0.130640174969951,150,"Region14"
"68",0.129916649698527,150,"Region14"
"69",0.128743794928915,149,"Region14"
"70",0.127914528655309,149,"Region14"
"71",0.127377796251011,149,"Region14"
"72",0.12669118303902,149,"Region14"
"73",0.126231805557988,149,"Region14"
"74",0.121848506811334,149,"Region14"
"75",0.121140365918793,149,"Region14"
"76",0.12003074716267,149,"Region14"
"77",0.119858854324604,149,"Region14"
"78",0.119008237015916,150,"Region14"
"79",0.117279240909371,150,"Region14"
"80",0.117231053175833,149,"Region14"
"81",0.116318050502919,150,"Region14"
"82",0.1162993435462,150,"Region14"
"83",0.116042310078062,150,"Region14"
"84",0.114020867115118,150,"Region14"
"85",0.113135988172147,150,"Region14"
"86",0.112120338917914,150,"Region14"
"87",0.1112813650671,150,"Region14"
"88",0.110523861901541,151,"Region14"
"89",0.106113478694767,151,"Region14"
"90",0.104789027111865,151,"Region14"
"91",0.103890460108713,150,"Region14"
"92",0.103092960130047,149,"Region14"
"93",0.102779193566655,149,"Region14"
"94",0.102708468330064,149,"Region14"
"95",0.102584992892932,150,"Region14"
"96",0.100892917188547,150,"Region14"
"97",0.100700774421745,150,"Region14"
"98",0.100425644999417,151,"Region14"
"99",0.0996912162551887,151,"Region14"
"100",0.0950767976284472,151,"Region14"
"101",0.0932393562116147,151,"Region14"
"102",0.0929270914920513,150,"Region14"
"103",0.0928176390361878,150,"Region14"
"104",0.092752587561019,150,"Region14"
"105",0.0927204651638235,150,"Region14"
"106",0.0926725037046133,151,"Region14"
"107",0.0915761769654325,151,"Region14"
"108",0.0909157851012198,151,"Region14"
"109",0.0909098068241156,150,"Region14"
"110",0.0901453860554864,150,"Region14"
"111",0.0897340786503166,150,"Region14"
"112",0.0885482969490548,150,"Region14"
"113",0.0878685393476563,150,"Region14"
"114",0.0873947396329992,150,"Region14"
"115",0.0872139180585286,149,"Region14"
"116",0.0868198665322495,149,"Region14"
"117",0.0867735387222123,149,"Region14"
"118",0.0863123042855009,150,"Region14"
"119",0.0862840730177892,151,"Region14"
"120",0.0861627099520932,151,"Region14"
"121",0.0854136549015828,150,"Region14"
"122",0.0852067029078654,149,"Region14"
"123",0.0851584846795493,149,"Region14"
"124",0.0845885138940889,149,"Region14"
"125",0.0845458519355757,149,"Region14"
"126",0.0844394776095853,150,"Region14"
"127",0.083847804154767,150,"Region14"
"128",0.0838287136002471,150,"Region14"
"129",0.0836665556621188,150,"Region14"
"130",0.0830290518919348,150,"Region14"
"131",0.0815213316328574,150,"Region14"
"132",0.0814337651503301,150,"Region14"
"133",0.081153687155057,150,"Region14"
"134",0.0805874608128809,150,"Region14"
"135",0.080464298545931,150,"Region14"
"136",0.0803666157005026,150,"Region14"
"137",0.0801714770421539,150,"Region14"
"138",0.079895639494627,150,"Region14"
"139",0.0784514339359683,149,"Region14"
"140",0.0783485376345433,149,"Region14"
"141",0.0781981831492559,149,"Region14"
"142",0.0781059184799365,149,"Region14"
"143",0.0767441445534084,149,"Region14"
"144",0.0756587627910015,149,"Region14"
"145",0.0744853829956917,149,"Region14"
"146",0.074174084484345,149,"Region14"
"147",0.0740163704727889,149,"Region14"
"148",0.0738078033515283,149,"Region14"
"149",0.073526207254516,149,"Region14"
"150",0.0730566806142022,149,"Region14"
"151",0.0728573588549521,149,"Region14"
"152",0.0727424795610927,149,"Region14"
"153",0.0725837157520646,149,"Region14"
"154",0.0719029281906824,148,"Region14"
"155",0.0717513873010173,147,"Region14"
"156",0.0714616407077658,147,"Region14"
"157",0.0711123098877008,147,"Region14"
"158",0.0709331096482723,147,"Region14"
"159",0.0706532060181683,147,"Region14"
"160",0.0706468253338448,146,"Region14"
"161",0.070506819703461,146,"Region14"
"162",0.0702955939007821,147,"Region14"
"163",0.0701985960280794,147,"Region14"
"164",0.0700476064350872,146,"Region14"
"165",0.0693986197914357,146,"Region14"
"166",0.0691508298311324,146,"Region14"
"167",0.0691382127492328,146,"Region14"
"168",0.068997089653709,146,"Region14"
"169",0.0685469083612708,146,"Region14"
"170",0.0684099873313035,145,"Region14"
"171",0.0683135000604747,145,"Region14"
"172",0.0681401940035646,145,"Region14"
"173",0.068071907881701,145,"Region14"
"174",0.0674453032927142,146,"Region14"
"175",0.0674390971436902,146,"Region14"
"176",0.0672790479862203,145,"Region14"
"177",0.0670144999246717,146,"Region14"
"178",0.0660937708003647,146,"Region14"
"179",0.0654138911609156,146,"Region14"
"180",0.0638876091770619,147,"Region14"
"181",0.063519335100216,148,"Region14"
"182",0.063103124160344,148,"Region14"
"183",0.0628632570346828,148,"Region14"
"184",0.0628424989479756,148,"Region14"
"185",0.0627843692494204,148,"Region14"
"186",0.0627097253737505,149,"Region14"
"187",0.0625184706479139,149,"Region14"
"188",0.0625041980175166,149,"Region14"
"189",0.0621127753291432,149,"Region14"
"190",0.0611872834833239,150,"Region14"
"191",0.0610037165829909,150,"Region14"
"192",0.0606432465259408,150,"Region14"
"193",0.0606087062798086,151,"Region14"
"194",0.0606006295440679,151,"Region14"
"195",0.0603185974387135,151,"Region14"
"196",0.0597640008112788,152,"Region14"
"197",0.0594085650693554,152,"Region14"
"198",0.0592009563800019,152,"Region14"
"199",0.0589677486783316,152,"Region14"
"200",0.0585963510480002,152,"Region14"
"201",0.0585618481455472,152,"Region14"
"202",0.0583409856137129,152,"Region14"
"203",0.0582974375869385,152,"Region14"
"204",0.0565783623812892,151,"Region14"
"205",0.0563489180657212,151,"Region14"
"206",0.0560045679386231,152,"Region14"
"207",0.0559962358408264,151,"Region14"
"208",0.0556895904945814,151,"Region14"
"209",0.0553904034916864,151,"Region14"
"210",0.0552477694133542,151,"Region14"
"211",0.0551260321020725,151,"Region14"
"212",0.0546009465076335,152,"Region14"
"213",0.0542804151945749,152,"Region14"
"214",0.0541579198494019,152,"Region14"
"215",0.0540631750327616,152,"Region14"
"216",0.0540483809294717,153,"Region14"
"217",0.0539628605588571,153,"Region14"
"218",0.0532100893248498,154,"Region14"
"219",0.0531129060274448,154,"Region14"
"220",0.0529590652499888,154,"Region14"
"221",0.052856788580097,154,"Region14"
"222",0.0521405232540912,153,"Region14"
"223",0.051835864670585,153,"Region14"
"224",0.051725959104572,152,"Region14"
"225",0.0514583290887217,153,"Region14"
"226",0.0510057811874744,153,"Region14"
"227",0.050952881067636,152,"Region14"
"228",0.0507789369796667,152,"Region14"
"229",0.050643709076689,152,"Region14"
"230",0.0504721523742294,152,"Region14"
"231",0.0504350813555861,152,"Region14"
"232",0.0501888133748795,152,"Region14"
"233",0.0500789857188667,152,"Region14"
"234",0.049953979199953,153,"Region14"
"235",0.0498086347308662,153,"Region14"
"236",0.0496169457143143,153,"Region14"
"237",0.0494451538255882,153,"Region14"
"238",0.0491088479750115,153,"Region14"
"239",0.0490353327052355,153,"Region14"
"240",0.0489127851568407,153,"Region14"
"241",0.0488858253877698,153,"Region14"
"242",0.048743149327239,154,"Region14"
"243",0.0487039906172368,154,"Region14"
"244",0.0486553649153334,154,"Region14"
"245",0.0482968394088797,154,"Region14"
"246",0.0481798060201128,154,"Region14"
"247",0.0481602431113296,154,"Region14"
"248",0.0479582639108886,154,"Region14"
"249",0.047897144654127,154,"Region14"
"250",0.047849765719276,154,"Region14"
"251",0.0476766396000189,154,"Region14"
"252",0.0473268563696425,154,"Region14"
"253",0.0473090144712414,154,"Region14"
"254",0.0473030387299521,154,"Region14"
"255",0.0472288210337923,154,"Region14"
"256",0.0471027638112387,154,"Region14"
"257",0.046697721968309,154,"Region14"
"258",0.0458920554568492,154,"Region14"
"259",0.045722401286461,155,"Region14"
"260",0.0456851648098645,155,"Region14"
"261",0.0453092051891851,155,"Region14"
"262",0.0451176695220326,155,"Region14"
"263",0.0445116365115647,155,"Region14"
"264",0.0444877544416594,155,"Region14"
"265",0.0443675800364231,155,"Region14"
"266",0.0443565572163511,156,"Region14"
"267",0.0442019637938979,155,"Region14"
"268",0.0436520962855706,155,"Region14"
"269",0.0434530828750072,155,"Region14"
"270",0.0433789550168995,155,"Region14"
"271",0.0433577035635089,155,"Region14"
"272",0.0431795863525749,156,"Region14"
"273",0.0431355422316785,155,"Region14"
"274",0.0430978579465124,156,"Region14"
"275",0.0427512917175268,156,"Region14"
"276",0.0426415398946793,157,"Region14"
"277",0.0425600596529242,157,"Region14"
"278",0.0423801226851288,157,"Region14"
"279",0.0418532826771199,157,"Region14"
"280",0.0417959682242845,157,"Region14"
"281",0.0417144979194129,157,"Region14"
"282",0.0416381624802082,157,"Region14"
"283",0.0415292187406566,157,"Region14"
"284",0.0414651762697689,156,"Region14"
"285",0.0413611436110956,156,"Region14"
"286",0.0411724911478935,155,"Region14"
"287",0.0410352324406402,154,"Region14"
"288",0.0405805546823651,154,"Region14"
"289",0.0405128279925905,154,"Region14"
"290",0.0402736747852007,155,"Region14"
"291",0.0400209296993673,155,"Region14"
"292",0.0398638427972466,155,"Region14"
"293",0.0398533040601869,155,"Region14"
"294",0.0397320479171845,155,"Region14"
"295",0.0395217780862798,155,"Region14"
"296",0.0392678647279254,156,"Region14"
"297",0.0389717283869829,156,"Region14"
"298",0.0387669522640018,156,"Region14"
"299",0.0387212174941662,156,"Region14"
"300",0.0387089215171797,156,"Region14"
"301",0.0386651714791373,156,"Region14"
"302",0.0386023931391712,156,"Region14"
"303",0.0382289116521848,157,"Region14"
"304",0.0381168749379951,156,"Region14"
"305",0.0380947596498279,156,"Region14"
"306",0.0380675928522632,156,"Region14"
"307",0.0379941464757649,156,"Region14"
"308",0.0379587868906868,156,"Region14"
"309",0.0377213046518746,156,"Region14"
"310",0.0376992118153089,157,"Region14"
"311",0.0374368363711315,157,"Region14"
"312",0.0374199587667867,157,"Region14"
"313",0.0373351259699142,157,"Region14"
"314",0.0372899972291321,157,"Region14"
"315",0.036936301989528,157,"Region14"
"316",0.036642343805563,157,"Region14"
"317",0.0366177131333866,157,"Region14"
"318",0.0363769847868881,157,"Region14"
"319",0.036232193724502,157,"Region14"
"320",0.0362243335565777,157,"Region14"
"321",0.0362086600750086,157,"Region14"
"322",0.0357313435222838,157,"Region14"
"323",0.0354823468846539,157,"Region14"
"324",0.0351945697240746,157,"Region14"
"325",0.0351806876302553,157,"Region14"
"326",0.0350798389859313,157,"Region14"
"327",0.035068699289346,157,"Region14"
"328",0.0350375540253879,158,"Region14"
"329",0.0350127380771895,158,"Region14"
"330",0.0349595739346646,157,"Region14"
"331",0.0347746731639375,157,"Region14"
"332",0.0344500127081149,157,"Region14"
"333",0.0341449581138799,157,"Region14"
"334",0.0340407440500531,156,"Region14"
"335",0.0338898016143032,157,"Region14"
"336",0.0334728033472803,157,"Region14"
"337",0.0334561599400821,157,"Region14"
"338",0.0334245449288353,157,"Region14"
"339",0.0332131732374732,157,"Region14"
"340",0.0330257082542027,157,"Region14"
"341",0.0329946781735764,157,"Region14"
"342",0.0328286498187789,157,"Region14"
"343",0.0326634804297877,157,"Region14"
"344",0.0326314441516217,157,"Region14"
"345",0.0325598718137649,157,"Region14"
"346",0.0324049987248151,157,"Region14"
"347",0.032339072234877,157,"Region14"
"348",0.0321775594453348,157,"Region14"
"349",0.0319867613596087,157,"Region14"
"350",0.0319024387102998,157,"Region14"
"351",0.0317732672391264,158,"Region14"
"352",0.0317587076290403,158,"Region14"
"353",0.0316918741157279,159,"Region14"
"354",0.0313807804585993,159,"Region14"
"355",0.0311763818345141,159,"Region14"
"356",0.0311471389559467,158,"Region14"
"357",0.0311428237763511,158,"Region14"
"358",0.0310892414220938,159,"Region14"
"359",0.0310875543307123,159,"Region14"
"360",0.0307918684768943,159,"Region14"
"361",0.030784847618573,159,"Region14"
"362",0.0305961085046084,159,"Region14"
"363",0.0305597899509236,159,"Region14"
"364",0.0304177658896124,159,"Region14"
"365",0.0301380119716782,159,"Region14"
"366",0.030052420608987,159,"Region14"
"367",0.029964423458876,158,"Region14"
"368",0.0296991781841262,158,"Region14"
"369",0.0296989171102546,158,"Region14"
"370",0.0295976845420943,158,"Region14"
"371",0.028886309668715,158,"Region14"
"372",0.0287196433552337,158,"Region14"
"373",0.0287040738809733,158,"Region14"
"374",0.0286461145723147,158,"Region14"
"375",0.0286248035876896,158,"Region14"
"376",0.0282098894338494,158,"Region14"
"377",0.0281269836404059,158,"Region14"
"378",0.0280280313562185,158,"Region14"
"379",0.0280051661789431,157,"Region14"
"380",0.0278364147489273,157,"Region14"
"381",0.0276189601562263,157,"Region14"
"382",0.0273433121229982,156,"Region14"
"383",0.027214276682794,156,"Region14"
"384",0.0268938702281614,156,"Region14"
"385",0.0268249708108029,156,"Region14"
"386",0.0265203308259267,156,"Region14"
"387",0.0264591473358767,156,"Region14"
"388",0.0263509801346576,155,"Region14"
"389",0.0260930906750877,154,"Region14"
"390",0.025839505365324,154,"Region14"
"391",0.0257927377575572,154,"Region14"
"392",0.0257060054384728,154,"Region14"
"393",0.0257050632326817,154,"Region14"
"394",0.0256788328751438,154,"Region14"
"395",0.0255218098639494,154,"Region14"
"396",0.0254404383033208,154,"Region14"
"397",0.0254113897685672,154,"Region14"
"398",0.0253839314105357,154,"Region14"
"399",0.0253559204630449,154,"Region14"
"400",0.0253123439461653,154,"Region14"
