"height","cumul"
"1",0.25250056386602,0
"2",0.242615039495593,-101.158012719236
"3",0.239048867396639,0
"4",0.238956042876461,-10773.0155575335
"5",0.237561688348535,-717.177719132515
"6",0.235440912129101,-471.525468286706
"7",0.234427325560284,-986.595551643078
"8",0.232337800622753,0
"9",0.230649288711632,0
"10",0.225842163777168,-208.024549732557
"11",0.224991648450214,0
"12",0.22174585355627,-308.090940023866
"13",0.219954249343989,0
"14",0.218638799117183,-760.195999530684
"15",0.217785705023481,-1172.20363777346
"16",0.215902369222166,0
"17",0.214702046949798,-833.109593165318
"18",0.211333559580031,0
"19",0.208509143254992,-354.055452496526
"20",0.207333722873282,-850.759452159031
"21",0.201773133337365,-179.837046690941
"22",0.197862470249285,0
"23",0.193814655987505,0
"24",0.19178860954216,0
"25",0.191636622258533,-6579.49781153203
"26",0.187917961113538,-268.913988397638
"27",0.184499549475976,0
"28",0.176666851033673,0
"29",0.176466474210942,0
"30",0.174811382166392,0
"31",0.174299922983237,0
"32",0.171046055000476,-307.326543454728
"33",0.170684791394069,-2768.06183148305
"34",0.169941633699786,0
"35",0.16655970013139,0
"36",0.162796542679877,-265.734297032395
"37",0.158988130805161,-262.576641628259
"38",0.158307562186685,-1469.3595514858
"39",0.154408749175295,256.488320183263
"40",0.153491844905816,0
"41",0.153195287329595,0
"42",0.152665544741884,0
"43",0.15049830470301,-461.416355393373
"44",0.150072012310547,-2345.80775467904
"45",0.148662833063108,0
"46",0.145919105256309,-364.467640529752
"47",0.14432858329384,-628.724421037026
"48",0.143156793882265,0
"49",0.141948655486441,0
"50",0.140407499823078,0
"51",0.137466275664326,-339.99448733759
"52",0.137072582640831,0
"53",0.13596499892062,-902.866286089708
"54",0.13553212749979,-2310.15482168317
"55",0.134586637121591,0
"56",0.134112246841975,-2107.96899297536
"57",0.127718078791379,-156.392511439688
"58",0.12762417604364,-10649.3156385634
"59",0.125706467523032,0
"60",0.12364523161679,0
"61",0.123380757052057,0
"62",0.123251302694584,0
"63",0.122194197000524,0
"64",0.121529673343455,0
"65",0.120464447650987,-938.768194450425
"66",0.120199451296911,-3773.6368241207
"67",0.119240618781644,0
"68",0.118900392494436,0
"69",0.117293170843996,0
"70",0.116955627525733,-2962.58271425758
"71",0.116725762405745,0
"72",0.115197824020531,0
"73",0.114531532656274,-1500.84490606418
"74",0.11299787531988,0
"75",0.112918607815837,0
"76",0.112761236385713,-6354.39354659153
"77",0.111100775175986,0
"78",0.11078498266069,-3166.63616635101
"79",0.110265787840022,0
"80",0.108204903549369,-485.228600429269
"81",0.107904116995048,0
"82",0.106869221350917,-966.281002022651
"83",0.106231850950857,0
"84",0.104902997814581,-752.528607339586
"85",0.10445081854151,-2211.51224647707
"86",0.104026676229618,0
"87",0.10388607829646,0
"88",0.102628368803076,-795.096169076
"89",0.1025425673882,0
"90",0.100991897913722,-644.882753197115
"91",0.100814502049224,-5637.10999029714
"92",0.100676932016369,0
"93",0.100417682833655,-3857.29277729629
"94",0.100239819836424,0
"95",0.0994898125696388,0
"96",0.0991101513929927,-2633.92746351861
"97",0.0986708200953892,0
"98",0.0984074548971171,0
"99",0.0983011508496406,-9406.97954347748
"100",0.098155435233651,0
"101",0.0975353086084652,-1612.57388311685
"102",0.0971187729685159,-2400.75495129706
"103",0.0968662934195411,-3960.71683453411
"104",0.0955617835954838,0
"105",0.0945643324294001,0
"106",0.094538559987517,0
"107",0.0933910821869279,-871.476554480279
"108",0.0923824901950885,0
"109",0.0909096932436157,0
"110",0.090908508287759,843913.293759871
"111",0.0891911523180642,0
"112",0.0878775362973379,0
"113",0.0873340902784764,-1840.10916501885
"114",0.0862195074519169,0
"115",0.0862191292396653,-2644017.99779988
"116",0.085521470331252,1433.36519886801
"117",0.0849532532540439,-1759.89078841755
"118",0.0847902649273239,0
"119",0.0847301246733166,-16627.7980781157
"120",0.0846396592548723,0
"121",0.0836419810703684,1002.32721886897
"122",0.083489648829317,0
"123",0.0829346229093402,0
"124",0.0824037897422768,0
"125",0.0796258847504623,0
"126",0.0781481485318634,-676.710760292607
"127",0.0779949967245441,0
"128",0.0774511776991651,1838.84703059628
"129",0.0771930325383959,-3873.7894486204
"130",0.0769593871616056,-4279.99052982403
"131",0.0757667187564241,838.456016488389
"132",0.0750607156141204,0
"133",0.0744592761385085,1662.6776933499
"134",0.074438851084755,0
"135",0.0743267897655687,-8923.68577544273
"136",0.0738315733239435,-2019.31906121331
"137",0.0737956603247365,27845.0706451852
"138",0.0728479465370314,0
"139",0.0727742473229611,0
"140",0.0726504731908937,0
"141",0.0725332296869793,0
"142",0.07213806058571,0
"143",0.0720683102953037,-14336.8578707599
"144",0.0714195744543987,1541.45946153527
"145",0.0712583771105752,6203.57616496934
"146",0.0706655540092327,0
"147",0.0702149902204411,0
"148",0.0701778578538663,0
"149",0.0695168442389014,1512.82814356721
"150",0.069279612492161,0
"151",0.0692688408779256,0
"152",0.0690863807890517,0
"153",0.0690588439808053,36315.0293619242
"154",0.0689322660605954,0
"155",0.0686300756699156,-3309.17206781659
"156",0.0685222858039705,0
"157",0.0684633594200604,0
