"height","cumul"
"1",0.166454080421688,0
"2",0.158747151350166,0
"3",0.157035167500982,0
"4",0.148030606902447,-111.054835941992
"5",0.139343033095086,-115.106935742251
"6",0.135937682878356,293.655552690951
"7",0.134611602753196,0
"8",0.127206594250102,135.043734194524
"9",0.123677685582208,0
"10",0.120007680491551,0
"11",0.117871137978185,0
"12",0.109715559015898,0
"13",0.0999009574920301,101.889006656883
"14",0.0949462744930039,0
"15",0.0943541014686508,0
"16",0.0933483399604022,0
"17",0.0918866449222063,0
"18",0.0854909517872527,156.355218879221
"19",0.0836060705723776,0
"20",0.0812246327599869,0
"21",0.0758245845537109,0
"22",0.0700089810817858,0
"23",0.0638091254110196,0
"24",0.0632198487669509,0
"25",0.0619800240206129,0
"26",0.0616159036120953,2746.3442768046
"27",0.0578619733970609,0
"28",0.0550581194392238,0
"29",0.0514524911978807,0
"30",0.0504649622532017,0
"31",0.0501570874785413,3248.07383489907
"32",0.0499745728617946,0
"33",0.0496043395238275,0
"34",0.048695978328037,0
"35",0.0456459657326675,0
"36",0.0448373538029073,0
"37",0.0440869961719448,0
"38",0.0417553242950407,0
"39",0.0403985381360378,737.03582054145
"40",0.0396394021075301,0
"41",0.0370092065544778,-380.199867207396
"42",0.0368372850247492,0
"43",0.0336427336870019,-313.033003471831
"44",0.031907784831273,0
"45",0.0311655913144233,0
"46",0.030869855316758,0
"47",0.0288146822270969,0
"48",0.0285792543880767,0
"49",0.0283429442939868,0
"50",0.0282805429864253,0
"51",0.0275025778705378,0
"52",0.0253545304017311,0
"53",0.0240585719267278,0
"54",0.0239640146464821,0
"55",0.0234199080498801,0
"56",0.0207313368632981,0
"57",0.0203249228365748,0
"58",0.0167516599155579,-279.856260819289
"59",0.0155477151176419,830.602866286653
"60",0.0153068619324861,0
"61",0.0147395753106394,0
"62",0.0145517900650457,-5325.23200551975
"63",0.0139540033477255,0
"64",0.0121813030609538,0
"65",0.0119943721148424,5349.56902964816
"66",0.0117454643891514,0
"67",0.0113118961950175,0
"68",0.0112777003897926,0
"69",0.0109232821968347,0
"70",0.0109198203392229,0
"71",0.0106441304777721,0
"72",0.00962535169554279,0
"73",0.00796749060644075,0
"74",0.00794341322271686,-41532.7517087117
"75",0.00778128797124478,-6168.07061774842
"76",0.00767748285519454,0
"77",0.00721424793294501,-2158.73189168006
"78",0.0070957049564534,0
"79",0.00678541136556399,0
"80",0.00651601863407536,0
"81",0.0063992304322148,0
"82",0.00619409184423481,0
"83",0.00577887699688395,0
"84",0.00529514323723879,-2067.2528639174
"85",0.00521801103207953,12964.7531525289
"86",0.00511744950302107,0
"87",0.00488810661478223,0
"88",0.00481502090328789,-13682.5650260995
"89",0.00479252808782193,0
"90",0.00439854656722138,0
"91",0.00418799234476674,0
"92",0.00399678679298854,-5229.97366289853
"93",0.00318557357536253,1232.72153149387
"94",0.00313661159691936,0
"95",0.00310956794099382,0
"96",0.00307436898576563,0
"97",0.00297342338568707,0
"98",0.00275735350189354,0
"99",0.00265957446808507,0
"100",0.00261184315820528,-20950.6087831782
"101",0.00203699512219391,-1739.5901827178
"102",0.00198482294485569,19167.3043184933
"103",0.00196585735559063,0
"104",0.00190141152150036,0
"105",0.00189987854082452,-652323.943645953
"106",0.00163580935385532,0
"107",0.00150958840581872,0
"108",0.00143421556290857,-13267.3780288756
"109",0.00129496402877705,0
"110",0.00109819210973316,0
"111",0.000958017324708238,0
"112",0.000941935060598587,0
"113",0.000878656784310095,0
"114",0.000814651073630768,0
"115",0.000775449373666359,0
"116",0.000728862973760958,0
"117",0.000703656655114959,-39672.5921799278
"118",0.000699474654003773,0
"119",0.000660205860282037,0
"120",0.000650438362326256,0
"121",0.000622195221943733,0
"122",0.000502146934341696,0
"123",0.000467195238730955,-28610.9152224561
"124",0.000327932691814969,-7180.68154105554
"125",0.000223227391318415,0
"126",0.000218521693391982,0
"127",0.000217767803158408,0
"128",0.000197263465823161,48770.1691427486
"129",0.000153693475785643,0
"130",0.000134457325086657,0
"131",0.000113538427320869,-47803.665909946
"132",0.000105810609806967,-129402.64158683
"133",9.71318395012188e-05,-115223.696995151
"134",6.87400029538709e-05,-35221.3918367817
"135",5.07610873136111e-05,-55620.7070553642
"136",4.78252342928087e-05,0
"137",3.31193754514736e-05,-68000.1087178402
"138",3.28796904872641e-05,0
"139",3.2290702430382e-05,0
"140",2.08156172334384e-05,-87145.3224823419
"141",1.55741406967502e-05,190785.934650363
"142",1.39669729054548e-05,-622212.568853164
"143",1.36763825968611e-05,0
"144",9.86660352042534e-06,0
"145",6.09923743255525e-06,-265437.437370297
"146",4.94076873325255e-06,0
