"height","cumul"
"1",0.301302340056152,-46.9403094084067
"2",0.299749615257308,-644.029129144065
"3",0.29319345051331,0
"4",0.290655604122569,0
"5",0.288282634841541,-421.412956330726
"6",0.284341384386732,0
"7",0.265786364191447,-53.893770498516
"8",0.261143711961088,-215.394121804106
"9",0.255674898710832,0
"10",0.253372777181862,0
"11",0.251583358589584,-558.840734256034
"12",0.242484643158785,0
"13",0.225581803410616,-59.1616565558648
"14",0.223441900369409,0
"15",0.220088246245855,-298.182210555581
"16",0.21424166693025,0
"17",0.212975268353411,-789.640811580816
"18",0.212022423511682,0
"19",0.207320501531392,0
"20",0.206400534717759,0
"21",0.206299159625145,-9864.35596969808
"22",0.198356466674998,0
"23",0.190577509132153,0
"24",0.19053970649129,0
"25",0.189796136903877,0
"26",0.185921222025317,0
"27",0.184728760799787,-838.601690848342
"28",0.184286598574902,0
"29",0.184244995861281,-24036.893581351
"30",0.18195238275535,0
"31",0.180225364944869,0
"32",0.179449861265702,0
"33",0.17836217411376,-919.382009996946
"34",0.177930489488381,-2316.50594255205
"35",0.17783342595224,0
"36",0.17673980354002,-914.392379697168
"37",0.176582257087755,0
"38",0.175298606883193,-779.028427250819
"39",0.175161227875021,-7279.13247671098
"40",0.174864748378462,-3372.91452395075
"41",0.172704323505494,462.871915849829
"42",0.171026095796064,0
"43",0.163427292631273,0
"44",0.163362255471294,0
"45",0.159380056579794,0
"46",0.1550725198614,0
"47",0.154069730582788,0
"48",0.152611917053627,0
"49",0.150509139910042,0
"50",0.149534999525695,0
"51",0.148444615770564,-917.108307322148
"52",0.14718316420862,0
"53",0.146902118382005,-3558.13858560207
"54",0.146164700437725,0
"55",0.146107225196505,0
"56",0.144010217502003,-476.869971732461
"57",0.14350813123585,1991.68961075779
"58",0.142126628567599,0
"59",0.141017062102171,0
"60",0.138423168702869,385.520854584509
"61",0.138170053354556,-3950.76792721485
"62",0.137601628960543,0
"63",0.134618551804705,0
"64",0.134019239751208,0
"65",0.130640174969951,0
"66",0.129916649698527,0
"67",0.128743794928915,-852.620482867602
"68",0.127914528655309,0
"69",0.127377796251011,0
"70",0.12669118303902,0
"71",0.126231805557988,0
"72",0.121848506811334,0
"73",0.121140365918793,0
"74",0.12003074716267,0
"75",0.119858854324604,0
"76",0.119008237015916,1175.61680180441
"77",0.117279240909371,0
"78",0.117231053175833,-20752.1692052723
"79",0.116318050502919,1095.2870453363
"80",0.1162993435462,0
"81",0.116042310078062,0
"82",0.114020867115118,0
"83",0.113135988172147,0
"84",0.112120338917914,0
"85",0.1112813650671,0
"86",0.110523861901541,1320.12649645232
"87",0.106113478694767,0
"88",0.104789027111865,0
"89",0.103890460108713,-1112.88306435922
"90",0.103092960130047,-1253.91852884209
"91",0.102779193566655,0
"92",0.102708468330064,0
"93",0.102584992892932,8098.776754527
"94",0.100892917188547,0
"95",0.100700774421745,0
"96",0.100425644999417,3634.65307177605
"97",0.0996912162551887,0
"98",0.0950767976284472,0
"99",0.0932393562116147,0
"100",0.0929270914920513,-3202.41108697173
"101",0.0928176390361878,0
"102",0.092752587561019,0
"103",0.0927204651638235,0
"104",0.0926725037046133,20850.0745487557
"105",0.0915761769654325,0
"106",0.0909157851012198,0
"107",0.0909098068241156,-167272.273028015
"108",0.0901453860554864,0
"109",0.0897340786503166,0
"110",0.0885482969490548,0
"111",0.0878685393476563,0
"112",0.0873947396329992,0
"113",0.0872139180585286,-5530.31353104771
"114",0.0868198665322495,0
"115",0.0867735387222123,0
"116",0.0863123042855009,2168.09483509096
"117",0.0862840730177892,35421.7178701622
"118",0.0861627099520932,0
"119",0.0854136549015828,-1335.01536278074
"120",0.0852067029078654,-4832.03849374628
"121",0.0851584846795493,0
"122",0.0845885138940889,0
"123",0.0845458519355757,0
"124",0.0844394776095853,9400.76461767706
"125",0.083847804154767,0
"126",0.0838287136002471,0
"127",0.0836665556621188,0
"128",0.0830290518919348,0
"129",0.0815213316328574,0
"130",0.0814337651503301,0
"131",0.081153687155057,0
"132",0.0805874608128809,0
"133",0.080464298545931,0
"134",0.0803666157005026,0
"135",0.0801714770421539,0
"136",0.079895639494627,0
"137",0.0784514339359683,-692.422206800493
"138",0.0783485376345433,0
"139",0.0781981831492559,0
"140",0.0781059184799365,0
"141",0.0767441445534084,0
"142",0.0756587627910015,0
"143",0.0744853829956917,0
"144",0.074174084484345,0
"145",0.0740163704727889,0
"146",0.0738078033515283,0
"147",0.073526207254516,0
"148",0.0730566806142022,0
"149",0.0728573588549521,0
"150",0.0727424795610927,0
"151",0.0725837157520646,0
"152",0.0719029281906824,-1468.88700194495
"153",0.0717513873010173,-6598.87903660722
"154",0.0714616407077658,0
"155",0.0711123098877008,0
"156",0.0709331096482723,0
"157",0.0706532060181683,0
"158",0.0706468253338448,-156723.001687247
"159",0.070506819703461,0
"160",0.0702955939007821,4734.27009066762
"161",0.0701985960280794,0
"162",0.0700476064350872,-6622.9730154401
"163",0.0693986197914357,0
"164",0.0691508298311324,0
"165",0.0691382127492328,0
"166",0.068997089653709,0
"167",0.0685469083612708,0
"168",0.0684099873313035,-7303.47997118554
"169",0.0683135000604747,0
"170",0.0681401940035646,0
"171",0.068071907881701,0
"172",0.0674453032927142,1595.90277118288
"173",0.0674390971436902,0
"174",0.0672790479862203,-6248.08037610528
"175",0.0670144999246717,3780.03147763146
"176",0.0660937708003647,0
"177",0.0654138911609156,0
"178",0.0638876091770619,655.186925207067
"179",0.063519335100216,2715.36896803731
"180",0.063103124160344,0
"181",0.0628632570346828,0
"182",0.0628424989479756,0
"183",0.0627843692494204,0
"184",0.0627097253737505,13396.9463807344
"185",0.0625184706479139,0
